6.06205, -0.583106, 1.14703
5.38899, -0.51771, 1.03951
4.86602, -0.522118, 0.97393
5.51448, 0.100275, 0.853143
5.51762, 0.0959705, 0.855139
4.89156, 0.0899832, 0.776696
5.49945, -0.518525, 1.05401
5.49899, -0.517373, 1.05355
4.4578, 0.08162, 0.723884
4.36801, 0.0724568, 0.71562
4.36756, 0.0770916, 0.713896
5.4246, 0.0966561, 0.842924
3.38887, -0.553846, 0.795199
3.29664, -0.555303, 0.783872
2.87684, 0.0584176, 0.529037
